,Unnamed: 0,Name,Company,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(km/kg),Engine(cc),Power(bhp),Seats,Price(in Lakh)
2840,2898,Audi A4 2.0,Audi,Hyderabad,2014,53000,Diesel,Automatic,First,16.55,1968,140,5,20.5
2841,2899,Mahindra XUV500 W8,Mahindra,Kolkata,2017,14600,Diesel,Manual,First,16,2179,140,7,14.5
2842,2900,Isuzu MUX 4WD,Isuzu,Jaipur,2017,34429,Diesel,Automatic,First,13.8,2999,174.57,7,20
2843,2901,Maruti Swift Dzire,Maruti,Delhi,2014,52000,Diesel,Manual,First,23.4,1248,74,5,5.25
2844,2902,Maruti Ciaz ZXi,Maruti,Kolkata,2015,25470,Petrol,Manual,First,20.73,1373,91.1,5,5.9
2845,2903,Hyundai EON Era,Hyundai,Pune,2013,22000,Petrol,Manual,First,21.1,814,55.2,5,2.6
2846,2904,Mercedes-Benz E-Class 280,Mercedes-Benz,Chennai,2007,75000,Diesel,Automatic,First,11,2987,198.5,5,11
2847,2905,BMW 5 Series,BMW,Pune,2011,95995,Diesel,Automatic,First,18.48,1995,177,5,15.5
2848,2906,Hyundai Grand i10,Hyundai,Jaipur,2017,26877,Diesel,Manual,First,24,1186,73.97,5,5.75
2849,2907,Jaguar XJ 3.0L,Jaguar,Hyderabad,2015,26000,Diesel,Automatic,First,14.47,2993,301.73,5,75
2850,2908,Maruti Swift Ldi,Maruti,Chennai,2007,140000,Diesel,Manual,Second,17.8,1248,75,5,2
2851,2909,Hyundai Santro Xing,Hyundai,Hyderabad,2008,95291,Petrol,Manual,First,17.92,1086,62.1,5,2.3
2852,2910,Toyota Innova 2.5,Toyota,Hyderabad,2009,135000,Diesel,Manual,Second,12.8,2494,102,8,8.2
2853,2911,Hyundai i20 Sportz,Hyundai,Kolkata,2015,32000,Petrol,Manual,First,18.6,1197,81.83,5,4.8
2854,2912,Mercedes-Benz E-Class 280,Mercedes-Benz,Mumbai,2008,68333,Diesel,Automatic,Second,11,2987,198.5,5,8.5
2855,2913,Ford Figo Diesel,Ford,Chennai,2011,72000,Diesel,Manual,First,20,1399,68,5,2.9
2856,2914,Toyota Corolla Altis,Toyota,Ahmedabad,2012,52100,Diesel,Manual,First,21.43,1364,86.79,5,6.5
2857,2915,Hyundai Grand i10,Hyundai,Jaipur,2018,10000,Petrol,Manual,First,18.9,1197,81.86,5,5.85
2858,2916,Jeep Compass 2.0,Jeep,Coimbatore,2019,6261,Diesel,Manual,First,16.3,1956,170,5,23.91
2859,2917,Maruti Ignis 1.2,Maruti,Coimbatore,2019,3906,Petrol,Automatic,First,20.89,1197,81.8,5,7.36
2860,2918,Toyota Fortuner 3.0,Toyota,Pune,2014,55960,Diesel,Manual,First,11.5,2982,171,7,17.25
2861,2919,Volkswagen Vento Diesel,Volkswagen,Jaipur,2013,144000,Diesel,Manual,First,20.54,1598,103.6,5,7
2862,2920,Toyota Innova Crysta,Toyota,Mumbai,2017,38000,Diesel,Manual,First,13.68,2393,147.8,7,17.65
2863,2921,Ford Figo Diesel,Ford,Jaipur,2013,51000,Diesel,Manual,First,20,1399,68.1,5,2.5
2864,2922,Toyota Platinum Etios,Toyota,Hyderabad,2015,150000,Diesel,Manual,First,23.59,1364,67.05,5,6
2865,2923,Mahindra Thar DI,Mahindra,Mumbai,2018,2500,Diesel,Manual,First,18.06,2523,63,7,8.25
2866,2924,Land Rover Range,Land,Kochi,2018,41661,Diesel,Automatic,First,12.7,2179,187.7,5,44.83
2867,2925,BMW 3 Series,BMW,Delhi,2011,64000,Diesel,Automatic,First,16.07,1995,181,5,10.5
2868,2926,Hyundai Accent GLS,Hyundai,Bangalore,2008,80000,Petrol,Manual,Second,13.2,1495,94,5,1.9
2869,2927,Maruti Celerio ZXI,Maruti,Jaipur,2016,30000,Petrol,Automatic,Second,23.1,998,67.04,5,4.25
2870,2928,Jaguar XF 2.2,Jaguar,Chennai,2014,43000,Diesel,Automatic,Second,16.36,2179,187.7,5,26.5
2871,2929,Audi A6 2.7,Audi,Bangalore,2013,90000,Diesel,Automatic,Second,12.4,2698,179.5,5,22.5
2872,2930,Nissan Micra Diesel,Nissan,Hyderabad,2011,123880,Diesel,Manual,First,23.08,1461,63.1,5,3.3
2873,2931,Honda Amaze S,Honda,Jaipur,2015,42000,Petrol,Manual,Second,18,1198,86.7,5,4.3
2874,2932,Renault Duster 85PS,Renault,Chennai,2012,79824,Diesel,Manual,First,19.87,1461,83.8,5,5.25
2875,2933,Toyota Innova 2.5,Toyota,Jaipur,2015,75000,Diesel,Manual,First,12.99,2494,100.6,8,11.75
2876,2934,Honda Amaze E,Honda,Ahmedabad,2014,72411,Petrol,Manual,First,18,1198,86.7,5,4.25
2877,2935,Mercedes-Benz New C-Class,Mercedes-Benz,Delhi,2012,63000,Diesel,Automatic,First,14.94,2143,204,5,14.22
2878,2936,Toyota Etios Liva,Toyota,Chennai,2015,53713,Petrol,Manual,First,17.71,1197,78.9,5,4.2
2879,2937,Toyota Innova Crysta,Toyota,Delhi,2017,18000,Diesel,Automatic,First,11.36,2755,171.5,8,18.25
2880,2938,Mercedes-Benz New C-Class,Mercedes-Benz,Bangalore,2013,51000,Diesel,Manual,First,15.8,2148,170,5,18.5
2881,2939,Maruti Swift VXI,Maruti,Chennai,2008,86700,Petrol,Manual,Second,16.1,1298,88.2,5,2.4
2882,2940,Maruti Baleno Alpha,Maruti,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248,74,5,6.5
2883,2941,Hyundai Santro Xing,Hyundai,Hyderabad,2014,56000,LPG,Manual,First,13.45,1086,62.1,5,3.2
2884,2942,Maruti Celerio VXI,Maruti,Mumbai,2015,33000,Petrol,Automatic,First,23.1,998,67.04,5,3.99
2885,2943,Ford Ecosport 1.5,Ford,Kochi,2014,64394,Diesel,Manual,First,22.7,1498,89.84,5,5.45
2886,2944,Tata Manza Aura,Tata,Hyderabad,2010,76000,Diesel,Manual,First,18.8,1248,90,5,2.7
2887,2945,Honda Jazz 1.5,Honda,Mumbai,2016,48719,Diesel,Manual,First,27.3,1498,98.6,5,6.25
2888,2946,Mahindra XUV500 W8,Mahindra,Coimbatore,2016,59711,Diesel,Manual,First,15.1,2179,140,7,13.28
2889,2947,Nissan Micra Diesel,Nissan,Hyderabad,2012,83000,Diesel,Manual,First,23.08,1461,63.1,5,3.7
2890,2948,Mercedes-Benz New C-Class,Mercedes-Benz,Coimbatore,2018,10714,Diesel,Automatic,First,19.27,2143,167.62,5,39.51
2891,2949,Tata Manza Aura,Tata,Hyderabad,2010,127510,Diesel,Manual,Second,19,1248,90,5,1.4
2892,2950,Maruti Swift VDI,Maruti,Kolkata,2014,35010,Diesel,Manual,First,22.9,1248,74,5,3.5
2893,2951,Maruti Swift Dzire,Maruti,Jaipur,2012,75451,Petrol,Manual,First,17.5,1197,85.8,5,3.78
2894,2952,Tata Indigo eCS,Tata,Pune,2015,83000,Diesel,Manual,First,19.09,1405,69.01,5,2.7
2895,2953,Honda Amaze S,Honda,Kolkata,2013,38755,Diesel,Manual,First,25.8,1498,98.6,5,3.2
2896,2954,Maruti Swift VXI,Maruti,Delhi,2016,30000,Petrol,Manual,First,20.4,1197,81.8,5,5
2897,2955,Maruti Ertiga ZDI,Maruti,Chennai,2012,40000,Diesel,Manual,First,20.77,1248,88.8,7,7
2898,2956,Hyundai Grand i10,Hyundai,Kolkata,2014,19500,Petrol,Manual,Second,18.9,1197,82,5,2.85
2899,2957,Nissan Micra Active,Nissan,Ahmedabad,2016,41000,Petrol,Manual,First,19.69,1198,67.04,5,4.25
2900,2958,Hyundai Grand i10,Hyundai,Bangalore,2014,30000,Petrol,Manual,Second,18.9,1197,82,5,4.9
2901,2959,Jeep Compass 2.0,Jeep,Hyderabad,2017,37000,Diesel,Manual,First,17.1,1956,170,5,16.9
2902,2960,Volkswagen Polo Diesel,Volkswagen,Delhi,2014,62000,Diesel,Manual,Second,22.07,1199,73.9,5,4.25
2903,2961,Honda Amaze S,Honda,Pune,2015,42023,Petrol,Automatic,First,15.5,1198,86.7,5,4.34
2904,2962,BMW X3 xDrive20d,BMW,Kolkata,2012,51001,Diesel,Automatic,First,16.09,1995,184,5,17
2905,2963,BMW 3 Series,BMW,Kochi,2017,55389,Diesel,Automatic,First,18.88,1995,184,5,28.45
2906,2964,Honda City V,Honda,Kochi,2014,46728,Petrol,Automatic,First,15.6,1497,116.3,5,6.15
2907,2965,Mahindra Ssangyong Rexton,Mahindra,Kochi,2014,58995,Diesel,Manual,First,12.83,2696,162,7,9.25
2908,2966,Maruti Swift Dzire,Maruti,Delhi,2015,37857,Diesel,Manual,First,26.59,1248,74,5,4.85
2909,2967,Maruti Swift VDI,Maruti,Jaipur,2014,71000,Diesel,Manual,First,25.2,1248,74,5,4.8
2910,2968,Honda Brio S,Honda,Pune,2012,49024,Petrol,Manual,First,18.4,1198,86.8,5,2.3
2911,2969,Hyundai Grand i10,Hyundai,Mumbai,2016,10770,Petrol,Manual,First,18.9,1197,82,5,4.75
2912,2970,Tata Zest Quadrajet,Tata,Pune,2017,72000,Diesel,Manual,First,22.95,1248,74,5,5
2913,2971,Hyundai EON Era,Hyundai,Jaipur,2015,91000,Petrol,Manual,First,21.1,814,55.2,5,2.5
2914,2972,Hyundai i20 1.2,Hyundai,Mumbai,2017,14000,Petrol,Manual,First,18.6,1197,81.83,5,5.95
2915,2973,Volvo S60 D4,Volvo,Delhi,2014,48000,Diesel,Automatic,Second,9,1984,181,5,16
2916,2974,Ford Ecosport 1.5,Ford,Delhi,2014,75136,Diesel,Manual,First,22.7,1498,89.84,5,6.15
2917,2975,Maruti Ritz VXI,Maruti,Hyderabad,2014,32500,Petrol,Manual,Second,21.1,1197,85.8,5,4.05
2918,2976,Hyundai i20 1.4,Hyundai,Hyderabad,2010,94500,Diesel,Manual,Second,21.9,1396,90,5,3.1
2919,2977,Maruti Dzire VXI,Maruti,Hyderabad,2013,34900,Petrol,Manual,First,22,1197,81.8,5,5.49
2920,2978,Porsche Panamera 2010,Porsche,Coimbatore,2010,42400,Petrol,Automatic,Third,8,4806,394.3,4,42.91
2921,2979,Maruti Swift VDi,Maruti,Jaipur,2015,50000,Diesel,Manual,First,17.8,1248,75,5,5.7
2922,2980,Honda Brio S,Honda,Kolkata,2014,35000,Petrol,Manual,First,19.4,1198,86.8,5,2.85
2923,2981,Chevrolet Beat LS,Chevrolet,Bangalore,2012,37000,Petrol,Manual,Second,18.6,1199,79.4,5,2.35
2924,2982,Hyundai Creta 1.6,Hyundai,Coimbatore,2018,32807,Petrol,Automatic,First,13,1591,121.3,5,14.76
2925,2983,Honda City ZX,Honda,Pune,2008,119000,Petrol,Manual,Second,17.7,1497,78,5,2.25
2926,2984,Maruti Ritz LXi,Maruti,Mumbai,2016,12000,Petrol,Manual,First,18.5,1197,85.8,5,3.65
2927,2985,Ford EcoSport 1.5,Ford,Delhi,2016,46727,Diesel,Manual,First,22.77,1498,98.59,5,7.25
2928,2986,BMW 3 Series,BMW,Hyderabad,2010,73336,Diesel,Automatic,First,13.2,1995,170,5,10.69
2929,2987,Hyundai Verna 1.6,Hyundai,Mumbai,2014,9000,Petrol,Manual,Second,17.01,1591,121.3,5,5.5
2930,2988,Toyota Innova 2.5,Toyota,Chennai,2005,240000,Diesel,Manual,Fourth & Above,12.8,2494,102,8,5.1
2931,2989,Maruti Wagon R,Maruti,Mumbai,2014,25422,Petrol,Manual,First,22.5,998,67.04,5,3.25
2932,2990,Maruti Ertiga VDI,Maruti,Mumbai,2018,14000,Diesel,Manual,First,25.47,1248,88.5,7,9.25
2933,2991,Maruti Alto LXi,Maruti,Hyderabad,2008,66000,Petrol,Manual,First,19.7,796,46.3,5,1.7
2934,2992,Maruti A-Star Vxi,Maruti,Kochi,2010,55324,Petrol,Manual,First,19,998,66.1,5,2.87
2935,2993,BMW X5 3.0d,BMW,Bangalore,2009,90000,Diesel,Automatic,First,11,2993,235,5,17.75
2936,2994,Mahindra KUV 100,Mahindra,Kolkata,2017,43000,Petrol,Manual,First,18.15,1198,82,5,4.5
2937,2995,Hyundai i10 Magna,Hyundai,Bangalore,2008,58483,Petrol,Automatic,Second,19.2,1197,80,5,2.95
2938,2996,Honda Civic 2006-2010,Honda,Pune,2007,93000,Petrol,Automatic,Second,12.9,1799,130,5,2.6
2939,2997,Hyundai i10 Sportz,Hyundai,Hyderabad,2010,50000,Petrol,Manual,First,20.36,1197,78.9,5,3
2940,2998,Mercedes-Benz New C-Class,Mercedes-Benz,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84,2143,170,5,15.5
2941,2999,Toyota Etios G,Toyota,Pune,2011,37000,Petrol,Manual,First,17.6,1496,88.73,5,2.8
2942,3000,Honda City 1.5,Honda,Kolkata,2010,54801,Petrol,Manual,First,17,1497,118,5,2.5
2943,3001,Maruti Swift Dzire,Maruti,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248,74,5,5.75
2944,3002,Maruti Swift VXI,Maruti,Pune,2010,68000,Petrol,Manual,First,22,1197,81.8,5,2.8
2945,3003,Hyundai Verna 1.6,Hyundai,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591,121.3,5,4.59
2946,3004,Maruti Ritz VDi,Maruti,Pune,2012,64290,Diesel,Manual,First,23.2,1248,73.94,5,3.65
2947,3005,Toyota Fortuner 4x2,Toyota,Mumbai,2015,31000,Diesel,Manual,First,13,2982,168.5,7,19.85
2948,3006,Jeep Compass 2.0,Jeep,Pune,2018,16039,Diesel,Manual,First,17.1,1956,170,5,18.5
2949,3007,Hyundai i20 Asta,Hyundai,Hyderabad,2017,19860,Petrol,Manual,First,18.6,1197,81.83,5,6.95
2950,3008,Maruti Wagon R,Maruti,Delhi,2014,48500,CNG,Manual,Second,26.6,998,58.16,5,2.85
2951,3009,Tata New Safari,Tata,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179,138,7,3.75
2952,3010,Maruti Swift Dzire,Maruti,Jaipur,2008,78000,Diesel,Manual,Second,19.3,1248,73.9,5,2.3
2953,3011,Tata Indigo eCS,Tata,Kolkata,2016,78000,Diesel,Manual,First,25,1396,69.01,5,2.3
2954,3012,Maruti Swift LDI,Maruti,Hyderabad,2016,52000,Diesel,Manual,First,28.4,1248,74,5,5.95
2955,3013,Maruti Celerio VXI,Maruti,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998,67.04,5,3.49
2956,3014,BMW 5 Series,BMW,Coimbatore,2016,19254,Diesel,Automatic,First,14.69,2993,258,5,47.7
2957,3015,Volkswagen Polo 1.2,Volkswagen,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198,74,5,6.43
2958,3016,Tata Safari DICOR,Tata,Bangalore,2011,80000,Diesel,Manual,First,13.93,2179,138.03,7,4.5
2959,3017,Mini Cooper S,Mini,Kolkata,2018,2971,Petrol,Automatic,First,13.6,1598,181,4,39.75
2960,3018,Ford Figo Petrol,Ford,Kolkata,2015,21400,Petrol,Manual,First,15.6,1196,70,5,4
2961,3019,Honda City i,Honda,Ahmedabad,2015,77000,Diesel,Manual,First,26,1498,98.6,5,6.98
2962,3020,Hyundai Tucson CRDi,Hyundai,Delhi,2006,80000,Diesel,Manual,Second,12.6,1991,112,7,1.75
2963,3021,Skoda Laura Ambiente,Skoda,Delhi,2013,81755,Diesel,Manual,First,20,1968,108.5,5,4.75
2964,3022,Toyota Fortuner 3.0,Toyota,Hyderabad,2016,99593,Diesel,Manual,First,11.5,2982,171,7,23.5
2965,3023,Hyundai Verna 1.6,Hyundai,Hyderabad,2014,39791,Diesel,Manual,First,22.32,1582,126.32,5,7.49
2966,3024,Mahindra XUV500 W6,Mahindra,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179,140,7,10.85
2967,3025,Renault KWID RXT,Renault,Mumbai,2017,24000,Petrol,Manual,First,25.17,799,53.3,5,3.5
2968,3026,Hyundai i20 Asta,Hyundai,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197,81.83,5,6.3
2969,3027,Honda City V,Honda,Bangalore,2012,37000,Petrol,Automatic,First,15.6,1497,116.3,5,6.75
2970,3028,Ford Endeavour 3.2,Ford,Coimbatore,2017,61108,Diesel,Automatic,First,10.91,3198,197,7,28.88
2971,3029,Skoda Superb Elegance,Skoda,Kochi,2016,61648,Petrol,Automatic,First,13.7,1798,157.75,5,14.23
2972,3030,BMW 3 Series,BMW,Mumbai,2012,37000,Diesel,Automatic,Third,22.69,1995,190,5,15
2973,3031,Maruti Ertiga VXI,Maruti,Mumbai,2013,53000,CNG,Manual,First,22.8,1373,80.9,7,5.8
2974,3032,Maruti Ritz LDi,Maruti,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248,73.94,5,3.75
2975,3034,Toyota Fortuner 3.0,Toyota,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982,171,7,12.75
2976,3035,Maruti Swift Lxi,Maruti,Mumbai,2009,53001,Petrol,Manual,First,16.1,1298,88.2,5,1.95
2977,3036,Tata Tigor 1.2,Tata,Mumbai,2018,22345,Petrol,Manual,First,20.3,1199,84,5,4.95
2978,3037,Honda City i,Honda,Delhi,2015,50000,Petrol,Automatic,First,18,1497,117.3,5,8.25
2979,3038,BMW 3 Series,BMW,Hyderabad,2013,48183,Diesel,Automatic,First,13.2,1995,170,5,20.99
2980,3039,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21,2143,203,5,17.5
2981,3040,Maruti Swift VDI,Maruti,Kochi,2015,53500,Diesel,Manual,First,28.4,1248,74,5,5.36
2982,3041,Maruti Ertiga VXI,Maruti,Delhi,2014,17585,Petrol,Manual,First,16.02,1373,93.7,7,6.35
2983,3042,Hyundai Verna 1.6,Hyundai,Kolkata,2011,36226,Petrol,Manual,First,17.01,1591,121.3,5,2.95
2984,3043,Land Rover Discovery,Land,Coimbatore,2019,25899,Diesel,Automatic,First,12.63,2179,147.5,5,55.7
2985,3044,Hyundai Santro Xing,Hyundai,Kolkata,2009,60170,Petrol,Manual,First,0,1086,62,5,1.15
2986,3045,Mercedes-Benz New C-Class,Mercedes-Benz,Hyderabad,2017,11200,Diesel,Automatic,First,19.27,2143,167.62,5,37.5
2987,3046,Hyundai i10 Magna,Hyundai,Kochi,2017,49045,Petrol,Manual,First,20.36,1197,78.9,5,4.07
2988,3047,Volkswagen Polo Diesel,Volkswagen,Kolkata,2012,45000,Diesel,Manual,First,22.07,1199,73.9,5,2.99
2989,3048,Maruti Vitara Brezza,Maruti,Delhi,2017,40000,Diesel,Manual,First,24.3,1248,88.5,5,7.9
2990,3049,Renault Duster 85PS,Renault,Mumbai,2016,36600,Diesel,Manual,First,19.87,1461,83.8,5,7.49
2991,3050,Tata Indica Vista,Tata,Jaipur,2009,117000,Diesel,Manual,First,18,1248,75,5,1.1
2992,3051,Mercedes-Benz GL-Class 350,Mercedes-Benz,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987,254.8,7,56
2993,3052,Hyundai Xcent 1.2,Hyundai,Mumbai,2016,50000,Diesel,Manual,First,25.4,1186,73.97,5,3.5
2994,3053,Hyundai Verna CRDi,Hyundai,Hyderabad,2008,150000,Diesel,Manual,First,18.1,1493,110,5,3
2995,3054,Hyundai Verna 1.6,Hyundai,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591,121.3,5,6.1
2996,3055,Ford Figo Petrol,Ford,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196,70,5,2.25
2997,3056,Maruti Swift VDI,Maruti,Chennai,2016,38000,Diesel,Manual,First,25.2,1248,74,5,5.95
2998,3057,Renault Pulse RxL,Renault,Hyderabad,2013,71491,Diesel,Manual,First,23.08,1461,63.12,5,4.95
2999,3058,Volkswagen Polo 1.2,Volkswagen,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198,74,5,5.49
3000,3059,BMW 3 Series,BMW,Delhi,2019,87000,Diesel,Automatic,First,22.69,1995,190,5,6.67
3001,3060,Skoda Rapid 1.6,Skoda,Ahmedabad,2015,20765,Petrol,Manual,First,15,1598,103.52,5,6.25
3002,3062,Audi Q7 3.0,Audi,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967,241.4,7,34.88
3003,3063,Maruti Ciaz VDi,Maruti,Jaipur,2016,84085,Diesel,Manual,First,26.21,1248,88.5,5,6.9
3004,3064,Honda City i,Honda,Kolkata,2014,55000,Diesel,Manual,First,25.1,1498,98.6,5,5.99
3005,3065,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Mumbai,2010,73000,Petrol,Automatic,First,10.93,3498,272,5,10.4
3006,3066,Audi A6 2011-2015,Audi,Pune,2012,50001,Diesel,Automatic,First,14.57,2967,241.38,5,29
3007,3067,Mahindra Xylo H4,Mahindra,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179,118.3,7,5.85
3008,3068,Honda City 1.5,Honda,Kochi,2006,99583,Petrol,Automatic,Third,12,1493,100,5,2.21
3009,3069,Maruti SX4 ZXI,Maruti,Mumbai,2010,72000,Petrol,Manual,First,15.5,1586,103.3,5,2.4
3010,3070,Toyota Corolla Altis,Toyota,Pune,2009,70000,Petrol,Manual,Third,14.53,1798,138.1,5,3
3011,3071,Volkswagen Vento Petrol,Volkswagen,Pune,2012,61000,Petrol,Automatic,Second,14.4,1598,103.6,5,3.75
3012,3072,Hyundai EON Era,Hyundai,Pune,2015,66510,Petrol,Manual,First,21.1,814,55.2,5,2.95
3013,3073,Skoda Laura Ambition,Skoda,Hyderabad,2011,84062,Diesel,Manual,First,20,1968,108.5,5,5.8
3014,3074,Maruti Swift VDI,Maruti,Hyderabad,2012,80799,Diesel,Manual,First,22.9,1248,74,5,4.9
3015,3075,Toyota Corolla Altis,Toyota,Kolkata,2018,5000,Petrol,Automatic,First,14.28,1798,138.03,5,16.95
3016,3076,Toyota Innova 2.5,Toyota,Hyderabad,2013,92000,Diesel,Manual,First,12.99,2494,100,8,12.5
3017,3077,Tata Tiago Wizz,Tata,Hyderabad,2017,53000,Diesel,Manual,First,27.28,1047,69,5,5
3018,3078,Skoda Rapid 1.6,Skoda,Mumbai,2015,39822,Petrol,Manual,First,15.41,1598,103.52,5,4.68
3019,3079,Ford Endeavour 3.2,Ford,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198,197,7,29.8
3020,3080,Renault KWID RXL,Renault,Kochi,2017,24214,Petrol,Manual,Second,25.17,799,53.3,5,3.46
3021,3081,Hyundai i20 1.4,Hyundai,Pune,2012,75000,Diesel,Manual,First,23,1396,90,5,4
3022,3082,Skoda Laura Ambiente,Skoda,Chennai,2012,77216,Diesel,Manual,Second,17.5,1896,106,5,4.5
3023,3083,Toyota Corolla Altis,Toyota,Kochi,2013,74290,Diesel,Manual,First,21.43,1364,87.2,5,5.87
3024,3084,Mahindra Scorpio S8,Mahindra,Delhi,2015,61000,Diesel,Manual,First,15.4,2179,120,8,9.5
3025,3085,Audi Q5 2.0,Audi,Chennai,2013,44000,Diesel,Automatic,First,14.16,1968,174.3,5,32.5
3026,3086,Chevrolet Enjoy TCDi,Chevrolet,Coimbatore,2014,74041,Diesel,Manual,First,18.2,1248,73.8,8,3.88
3027,3087,BMW 3 Series,BMW,Coimbatore,2013,85846,Diesel,Automatic,First,22.69,1995,190,5,13.08
3028,3088,Nissan Sunny 2011-2014,Nissan,Delhi,2012,52000,Diesel,Manual,First,21.64,1461,84.8,5,3.5
3029,3089,Honda Accord 2.4,Honda,Mumbai,2010,47000,Petrol,Manual,Second,12.8,2354,177.6,5,3.5
3030,3090,Hyundai Verna CRDi,Hyundai,Bangalore,2010,72010,Diesel,Manual,First,16.8,1493,110,5,4.45
3031,3091,Maruti Omni E,Maruti,Jaipur,2015,15000,Petrol,Manual,First,16.8,796,34.2,8,2.35
3032,3092,Honda City i,Honda,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497,117.3,5,5
3033,3093,Audi A7 2011-2015,Audi,Kolkata,2012,24720,Diesel,Automatic,Second,0,2967,241.4,5,28
3034,3094,Ford Fiesta 1.4,Ford,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388,68,5,2
3035,3095,Hyundai i20 1.4,Hyundai,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396,88.73,5,6.35
3036,3096,Mercedes-Benz E-Class E250,Mercedes-Benz,Kochi,2015,41057,Diesel,Automatic,First,13,2143,201.1,5,24.63
3037,3097,Maruti Wagon R,Maruti,Pune,2012,92000,CNG,Manual,Second,26.2,998,58.2,5,3
3038,3098,Ford EcoSport 1.5,Ford,Chennai,2016,20000,Diesel,Manual,First,22.77,1498,98.59,5,7.9
3039,3099,Hyundai i20 1.2,Hyundai,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197,80,5,3.25
3040,3100,Honda City i,Honda,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497,117.3,5,8.25
3041,3101,Nissan Micra Diesel,Nissan,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461,63.1,5,2.85
3042,3102,Ford Figo Diesel,Ford,Pune,2010,129986,Diesel,Manual,Second,20,1399,68,5,3.2
3043,3103,Nissan Micra XL,Nissan,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198,75,5,1.75
3044,3105,Honda Accord 2.4,Honda,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8,2354,177.6,5,5.75
3045,3106,Skoda Superb Elegance,Skoda,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798,157.75,5,4.7
3046,3107,Maruti Omni 8,Maruti,Hyderabad,2017,21260,Petrol,Manual,First,14,796,35,5,2.9
3047,3108,Hyundai i20 Magna,Hyundai,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396,88.8,5,4.25
3048,3109,Hyundai Creta 1.6,Hyundai,Chennai,2017,13000,Diesel,Automatic,First,17.01,1582,126.2,5,14.5
3049,3110,Maruti Swift VDI,Maruti,Kochi,2016,45725,Diesel,Manual,First,25.2,1248,74,5,5.34
3050,3111,Maruti Swift LDI,Maruti,Jaipur,2014,105000,Diesel,Manual,First,25.2,1248,74,5,3.85
3051,3112,Toyota Innova 2.5,Toyota,Hyderabad,2009,156056,Diesel,Manual,First,12.8,2494,102,8,8.5
3052,3113,Hyundai Xcent 1.1,Hyundai,Mumbai,2016,135000,Diesel,Manual,First,24.4,1120,71,5,4.2
3053,3114,Maruti Ertiga Paseo,Maruti,Delhi,2016,67000,Diesel,Manual,First,20.77,1248,88.7,7,6.75
3054,3115,Ford Endeavour 3.2,Ford,Jaipur,2016,90000,Diesel,Automatic,First,10.91,3198,197.2,7,26
3055,3116,Hyundai i20 1.4,Hyundai,Coimbatore,2019,32251,Diesel,Manual,First,22.54,1396,88.73,5,8.61
3056,3117,Maruti Zen Estilo,Maruti,Mumbai,2009,47000,Petrol,Manual,First,19,998,67.1,5,1.46
3057,3118,Maruti Ritz VDi,Maruti,Mumbai,2011,75308,Diesel,Manual,Second,21.1,1248,73.9,5,2.8
3058,3119,Maruti Alto K10,Maruti,Kochi,2018,44202,CNG,Manual,First,32.26,998,58.2,4,4
3059,3120,Honda City 1.5,Honda,Mumbai,2014,58000,Petrol,Manual,First,17,1497,118,5,5.47
3060,3121,Maruti Swift Dzire,Maruti,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298,85.8,5,2.45
3061,3122,BMW X1 sDrive,BMW,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995,184,5,21.5
3062,3123,Tata Manza Aqua,Tata,Mumbai,2010,41195,Petrol,Manual,First,15,1368,90,5,1.38
3063,3124,Mahindra XUV500 W10,Mahindra,Chennai,2016,89000,Diesel,Manual,First,16,2179,140,7,13.5
